gene,MF.score
C11orf94,7.83047912532128e-8
C7orf73,7.83047912532128e-8
HCG22,7.83047912532128e-8
C1QTNF3-AMACR,7.11713711183611e-7
NTN5,7.83047912532128e-8
PDZD2,6.64200186957066e-7
ANGPTL7,3.23177128637079e-7
NPIPL1,7.83047912532128e-8
OLFM2,5.81042769899151e-6
ITGBL1,2.43233112348605e-7
F13B,8.07408196310165e-7
CECR9,7.83047912532128e-8
GKN3P,7.83047912532128e-8
CFC1B,1.70134387035658e-6
MTRNR2L1,1.61163947894957e-7
MTRNR2L2,1.61163947894957e-7
MTRNR2L3,1.61163947894957e-7
MTRNR2L4,1.61163947894957e-7
MTRNR2L5,1.61163947894957e-7
MTRNR2L6,1.61163947894957e-7
MTRNR2L7,1.61163947894957e-7
MTRNR2L8,1.61163947894957e-7
MTRNR2L9,1.61163947894957e-7
MTRNR2L10,1.61163947894957e-7
MTRNR2L12,1.61163947894957e-7
PSG1,8.38922373619928e-7
CFHR2,7.83047912532128e-8
GLIPR1,4.82804799933726e-7
MFAP3,6.14672086406258e-7
C1QTNF8,7.11713711183611e-7
KRTDAP,2.21579708741523e-7
PSG9,8.38922373619928e-7
PLGLB1,7.83047912532128e-8
PRB3,2.86497163670022e-6
C17orf67,7.83047912532128e-8
C4orf29,7.83047912532128e-8
PSG7,8.38922373619928e-7
BAGE,7.83047912532128e-8
KIAA0100,7.83047912532128e-8
PLGLA,7.83047912532128e-8
CLUL1,2.54433246577683e-7
PSG3,9.16364719758447e-7
C4orf26,7.83047912532128e-8
LY6K,8.81892306486466e-7
IZUMO4,2.12524186111249e-7
C5orf64,7.83047912532128e-8
CR1L,4.00635930993884e-7
DEFB136,1.10904846887435e-6
DEFB133,1.10904846887435e-6
DEFB130,1.10904846887435e-6
DEFB113,1.10904846887435e-6
DEFB112,1.10904846887435e-6
DEFB110,1.10904846887435e-6
DEFB109P1,1.10904846887435e-6
SCGB2B2,7.83047912532128e-8
TMEM155,7.83047912532128e-8
C4orf48,7.83047912532128e-8
NMS,7.61417677833095e-7
PLAC9,7.83047912532128e-8
LY6G5C,7.83047912532128e-8
C10orf25,7.83047912532128e-8
C1orf134,7.83047912532128e-8
VWA5B1,7.83047912532128e-8
EMC10,7.51055893150685e-6
FNDC7,7.83047912532128e-8
C1QL3,2.50035991767598e-6
CDCP2,7.83047912532128e-8
C12orf73,7.83047912532128e-8
ISM2,7.83047912532128e-8
LAIR2,7.83047912532128e-8
LCN10,1.61040833457345e-7
LCN8,3.33744201597578e-7
CCDC70,1.63389566041982e-7
SAMD1,1.61163947894957e-7
TEPP,7.83047912532128e-8
SFTA2,7.83047912532128e-8
C11orf83,7.83047912532128e-8
FAM180A,7.83047912532128e-8
C10orf99,7.83047912532128e-8
IGFL2,7.83047912532128e-8
ENHO,7.83047912532128e-8
OLFML1,7.83047912532128e-8
FAM150B,7.83047912532128e-8
C17orf99,7.83047912532128e-8
FAM131A,7.83047912532128e-8
IGFL3,7.83047912532128e-8
TREML4,7.83047912532128e-8
C2orf66,7.83047912532128e-8
FAM150A,7.83047912532128e-8
SCGB1D4,7.83047912532128e-8
C9orf47,7.83047912532128e-8
KCP,7.83047912532128e-8
FCRLA,3.04438865383268e-7
C1orf191,7.83047912532128e-8
LINC00305,7.83047912532128e-8
FAM19A5,1.3147913550286e-7
FAM19A3,7.83047912532128e-8
FAM19A1,2.83102225087096e-7
PRNT,7.83047912532128e-8
C5orf38,7.83047912532128e-8
C6orf1,7.83047912532128e-8
LUZP2,7.83047912532128e-8
PLAC1L,7.83047912532128e-8
GKN2,7.83047912532128e-8
ANGPTL5,7.83047912532128e-8
BAGE5,7.83047912532128e-8
BAGE4,7.83047912532128e-8
BAGE3,7.83047912532128e-8
BAGE2,7.83047912532128e-8
LYPD6,7.83047912532128e-8
TMEM25,2.04713297926049e-7
C1QL4,7.11713711183611e-7
VSTM4,2.04713297926049e-7
C18orf54,7.83047912532128e-8
DEFB107A,1.10904846887435e-6
LGI2,7.83047912532128e-8
C5orf55,7.83047912532128e-8
NXPE1,7.83047912532128e-8
MUC15,4.60457539570294e-6
FAM24B,7.83047912532128e-8
CELF2-AS1,7.83047912532128e-8
C11orf44,7.83047912532128e-8
C2orf69,7.83047912532128e-8
WFDC9,7.83047912532128e-8
WFDC11,7.83047912532128e-8
FDCSP,7.83047912532128e-8
DEFB105A,1.10904846887435e-6
VSTM2A,7.83047912532128e-8
FIBIN,3.26016053433156e-7
C11orf45,7.83047912532128e-8
SCGB1C1,7.83047912532128e-8
FAM172A,2.83102225087096e-7
THEM6,7.83047912532128e-8
C1orf54,7.83047912532128e-8
PATE1,7.83047912532128e-8
LEAP2,1.10904846887435e-6
NXPE3,7.83047912532128e-8
PTH2,7.61417677833095e-7
MUCL1,4.5324197840632e-6
C14orf144,7.83047912532128e-8
IGSF21,7.83047912532128e-8
LRCH3,1.61163947894957e-7
C7orf34,7.83047912532128e-8
CRHR1-IT1,7.83047912532128e-8
FAM19A4,7.83047912532128e-8
C17orf77,7.83047912532128e-8
MIA2,1.16203084041025e-5
SCGB3A2,5.57122821957795e-6
PLIN2,8.8851565895914e-6
SMR3A,7.83047912532128e-8
CCDC3,2.83102225087096e-7
RTBDN,7.83047912532128e-8
C1orf56,3.65503495351363e-7
C19orf24,2.14338292144604e-7
CNTNAP3,9.12550095294279e-7
SIRPD,7.83047912532128e-8
CDCP1,2.04713297926049e-7
CCDC134,9.01554036187935e-8
C12orf49,7.83047912532128e-8
C7orf69,7.83047912532128e-8
KIR3DX1,7.83047912532128e-8
CXorf36,7.83047912532128e-8
NPVF,1.98209117151866e-5
PYY2,7.83047912532128e-8
OLFML3,2.27408489557101e-7
TP73-AS1,7.83047912532128e-8
FAM198A,7.83047912532128e-8
EMCN,2.04713297926049e-7
PSG11,8.38922373619928e-7
PSG8,7.83047912532128e-8
BOLA1,2.61241624117213e-7
C2CD2,2.60116069167705e-7
MTRNR2L13,1.61163947894957e-7
MTRNR2L11,1.61163947894957e-7
COL23A1,5.86802094317383e-6
IVNS1ABP,6.51450432773323e-6
SELRC1,2.10413600429081e-6
CHCHD5,2.10413600429081e-6
CHCHD7,2.10413600429081e-6
ACN9,6.16690619501844e-6
TOMM20L,9.83336526253914e-6
TOMM6,1.38783791737604e-5
ARMCX3,1.27230999867946e-5
MTX2,6.71000750400077e-6
MTX1,7.02711815270687e-6
SNN,1.95140658513935e-6
MTX3,6.59810510439863e-6
BRI3BP,1.83014317296771e-6
NDUFA11,8.77092776117156e-6
NDUFB11,8.77092776117156e-6
UQCRB,3.92584508742834e-5
COA1,5.39339651475468e-5
C22orf32,5.96248027255174e-5
OCIAD2,1.06618783744686e-6
SLC25A20,3.84671189607323e-5
SLC25A14,3.82913478963733e-6
SLC25A27,6.945912213196e-5
MPC1L,3.47568989217485e-5
LETM2,1.00830363111919e-6
SLC25A35,1.09103967332333e-6
SLC25A52,1.09103967332333e-6
SLC25A53,1.09103967332333e-6
SLC25A34,1.09103967332333e-6
SLC25A47,1.22634446281579e-6
APOOL,1.00830363111919e-6
SLC25A48,1.22634446281579e-6
SLC25A45,1.22634446281579e-6
SLC25A41,1.22634446281579e-6
SLC25A40,1.22634446281579e-6
SLC25A43,1.22634446281579e-6
SLC25A28,2.80884909214064e-6
SLC25A36,2.86235785508831e-6
SLC25A44,1.22634446281579e-6
COQ10A,9.66979899235128e-7
SLC25A21,2.09802121600888e-5
SLC25A33,1.09103967332333e-6
HIGD2A,2.22891926414194e-6
SLC25A39,1.4577165548136e-5
SLC25A51,1.09103967332333e-6
COQ10B,9.66979899235128e-7
COQ4,2.09105067666555e-5
SYNJ2BP-COX16,6.91192982413094e-7
COX20,7.32516714297161e-7
GRAMD4,1.01823033957436e-6
COX14,3.35229755366362e-5
TIMMDC1,8.61990553263841e-7
C19orf12,1.04741541233701e-6
TMEM14C,1.41541565172121e-5
SDHAF1,1.7278043454287e-4
LYRM7,5.56903419729643e-7
LYRM4,6.63331023653601e-7
C17orf89,2.44984813326332e-7
CXorf23,2.44984813326332e-7
C5orf63,3.73316928532245e-7
COA5,2.44984813326332e-7
CCDC136,2.98159157575979e-7
MRPS34,6.31629094997529e-7
IQCE,2.44984813326332e-7
CCDC51,4.52094584836269e-7
MRPS25,6.31629094997529e-7
CCDC90B,2.98159157575979e-7
LYRM5,2.44984813326332e-7
COQ9,2.76204437583875e-5
C6orf136,2.44984813326332e-7
FSIP2,2.44984813326332e-7
C19orf70,2.44984813326332e-7
FAM210A,2.98159157575979e-7
ATP5SL,2.44984813326332e-7
EMC8,7.54452366761208e-6
KIAA0391,1.9156454733281e-6
AKAP10,5.45834340235625e-6
PET100,2.98159157575979e-7
C21orf33,2.44984813326332e-7
CMC4,3.74524018782857e-7
MTCP1,3.74524018782857e-7
MCCD1,2.44984813326332e-7
EMC2,7.74254422794821e-6
CCDC58,2.44984813326332e-7
OXLD1,2.44984813326332e-7
RMND1,6.62120092932529e-7
CHCHD2P9,2.44984813326332e-7
FAM72A,2.44984813326332e-7
GDF5OS,2.44984813326332e-7
TMEM65,2.98159157575979e-7
PET117,2.44984813326332e-7
TMTC1,2.98159157575979e-7
BLID,5.30698438603533e-7
C17orf76-AS1,2.44984813326332e-7
ARMC10,8.12641887538026e-7
TCAIM,2.44984813326332e-7
MRPL50,6.31629094997529e-7
FAM110B,5.39297963880825e-7
MRPL30,6.31629094997529e-7
SMIM4,2.98159157575979e-7
C2orf47,2.44984813326332e-7
TMEM186,2.98159157575979e-7
FAM136A,2.44984813326332e-7
MRPL38,6.31629094997529e-7
MRRF,1.90898482029325e-5
MRPL53,6.31629094997529e-7
PHYHIPL,2.44984813326332e-7
C7orf55,2.44984813326332e-7
APOPT1,3.05892547632751e-5
DNAJC30,2.44984813326332e-7
TACO1,9.96648564624285e-7
CECR5,2.44984813326332e-7
C15orf48,2.5783927494478e-7
KIAA1683,2.5783927494478e-7
MMADHC,5.18727801883383e-6
PLGRKT,2.56385991656708e-5
CMC2,2.44984813326332e-7
C10orf10,2.44984813326332e-7
LYRM2,2.44984813326332e-7
C14orf119,2.44984813326332e-7
TMEM160,2.98159157575979e-7
COA4,2.44984813326332e-7
RAI14,8.72908583822613e-7
C6orf203,2.44984813326332e-7
CCDC19,3.98920240586622e-7
RRP15,4.80321423574516e-7
CHCHD2,2.44984813326332e-7
FAM21B,5.93344535935656e-6
FAM21A,5.93344535935656e-6
LAMP5,2.06134490880957e-5
CCDC154,5.28939694271639e-7
FAM21D,4.96811842085587e-6
ANKRD13B,8.57637196460612e-7
C1orf210,1.06876767373769e-6
ANKRD13D,6.35523168449368e-7
ANKRD13A,6.35523168449368e-7
PLEKHB2,2.41971131529919e-6
PRAF2,1.00130294139694e-5
WDR44,8.61849068617383e-7
RABEPK,4.60036001161078e-6
AVL9,1.22509638482756e-6
SH3TC2,2.89918740581592e-5
KIAA1033,4.07841934349059e-6
ASTN2,1.60825115910685e-5
ARRDC4,4.61923871569722e-6
SSR3,4.74066005040578e-5
CERCAM,2.59353422630247e-6
KDELC1,7.00369573055908e-7
EMC1,7.49430212071597e-6
EMC4,7.78001574599317e-6
EMC9,7.49430212071597e-6
SHISA3,7.39873999734571e-7
LMF1,7.76454932154361e-5
DUOXA1,2.00914174445536e-5
PIGX,1.91463586515657e-5
TRIQK,6.23281069561166e-7
WRB,3.18020147856618e-5
TMCC1,6.23281069561166e-7
OST4,6.23281069561166e-7
SSR2,5.64551948023239e-6
TMBIM6,1.04525833368445e-5
DUOXA2,1.69940797089719e-5
LRIT3,2.9721156023728e-6
ORMDL2,2.5745914609308e-6
C3orf52,6.23281069561166e-7
C6orf70,7.39873999734571e-7
FAM69A,6.23281069561166e-7
FAM69B,6.23281069561166e-7
TMEM214,2.29241805552567e-6
SHISA2,7.39873999734571e-7
SEZ6L2,6.54112949316831e-7
TRAM1L1,9.09623841352747e-7
SERP2,9.09623841352747e-7
YIPF7,6.23281069561166e-7
ANKS4B,1.11812550708517e-6
DNAJB14,6.23281069561166e-7
TMEM174,6.23281069561166e-7
TMED6,7.0601711176529905e-07
ALG14,5.81747828472187e-6
SMIM14,6.23281069561166e-7
ERGIC2,3.3616077266872e-6
TMEM208,1.16143414578555e-6
LMF2,6.23281069561166e-7
TMEM147,6.23281069561166e-7
SEZ6L,2.17805023598209e-5
HHATL,2.04545389328787e-4
SEC31B,8.10080864674298e-6
C8orf17,5.94913450335423e-7
ORMDL1,2.5745914609308e-6
KLHL14,1.19808337083776e-6
ERGIC3,3.15073270473262e-6
IER3IP1,4.745788298306e-6
CPED1,2.66845414296215e-7
TMEM247,3.20019758545862e-7
TMEM50A,3.20019758545862e-7
TRAPPC2P1,2.41945906337003e-6
C21orf67,2.66845414296215e-7
TPBG,7.1441272080091e-7
BET3L,4.45672133603367e-7
EPM2AIP1,4.07830229066897e-5
TRAPPC5,1.13502871027518e-5
UBAC2,1.10232769730596e-6
SELM,5.62078808805228e-7
TRAPPC9,4.53034160130585e-7
YIPF4,3.93765466647587e-7
FNDC4,3.50851638301527e-7
CNIH4,5.51538784965464e-7
VPREB3,2.66845414296215e-7
TMEM98,3.20019758545862e-7
SLC35C2,3.17351785648112e-5
TRAPPC12,1.09090527867402e-6
MUC3B,4.55748670515639e-6
GOLGA6D,2.69805775646216e-7
SYNDIG1L,4.47860889285198e-7
GOLGA6C,2.69805775646216e-7
GOLGA6B,2.69805775646216e-7
GOLGA8J,2.69805775646216e-7
GOLGA8CP,2.69805775646216e-7
PWP1,1.03964332822706e-6
GOLGA8K,2.69805775646216e-7
YIPF3,1.13137613831446e-6
MROH5,2.69805775646216e-7
CCDC110,5.051423858944e-7
GOLGA8N,2.69805775646216e-7
CASC4,3.22980119895863e-7
GOLGA8F,2.69805775646216e-7
GOLGA8S,2.69805775646216e-7
GOLGA8T,2.69805775646216e-7
GOLGA8M,2.69805775646216e-7
GOLGA8Q,2.69805775646216e-7
CORO7-PAM16,2.69805775646216e-7
GOLGA8R,2.69805775646216e-7
GOLGA8H,2.69805775646216e-7
AP3M2,1.92730005402136e-5
GOLGA8DP,2.69805775646216e-7
NAA25,4.23741202906506e-7
LAPTM4A,4.05716162099995e-7
GPR107,3.22980119895863e-7
BEND5,2.69805775646216e-7
TRAPPC11,4.05718666607308e-7
KBTBD8,6.64409262060648e-7
SLC35G2,4.68753452096666e-7
SEC14L1,4.05716162099995e-7
C11orf24,3.53811999651528e-7
PRRC1,2.69805775646216e-7
OPALIN,3.53811999651528e-7
STMN4,3.98122777528533e-6
GOLGA2P5,2.69805775646216e-7
GOLGA6A,2.69805775646216e-7
AP4E1,3.12569637795935e-6
TMEM5,1.25601864220749e-5
BLOC1S5-TXNDC5,7.78216830480047e-6
HPS3,2.21731485125249e-5
HPS5,2.28593768366443e-5
GET4,6.79031083575476e-5
CIAO1,3.24672370409626e-5
GAS2,4.68792920334702e-6
C21orf59,2.43859258376824e-7
TCP10,1.8060067656226e-7
KRTAP6-1,8.75210071204837e-7
COX19,1.8060067656226e-7
BCL2L15,5.29572883654025e-7
AAGAB,6.71282995810246e-7
C16orf55,2.43859258376824e-7
ENTHD2,3.790338628882e-7
GRIP2,4.97041955672888e-7
RUNX1-IT1,1.8060067656226e-7
PSTPIP2,2.8825803069933e-7
MID1IP1,2.8183307078723e-5
NDRG4,1.00564677019156e-6
RPS10P5,5.69701078568896e-7
ODF3L2,1.54802791753255e-6
C9orf9,1.54802791753255e-6
GRAMD3,1.54802791753255e-6
ENKD1,1.54802791753255e-6
WDR34,4.90569219302771e-6
C12orf55,2.69908878171925e-6
KNCN,3.71036976906139e-5
TLE6,8.46523311911303e-7
PDZD4,4.29443723921406e-7
SPRR4,5.36842799519083e-6
NECAP1,1.01840374460574e-5
NECAP2,1.01840374460574e-5
STON1,7.14669436095102e-6
SYNGR1,1.47021090848155e-5
SYNGR4,3.39700135877308e-6
SYT12,2.33725308553343e-6
SYCN,3.44976965415667e-6
CUZD1,8.92148275755e-5
NRSN1,2.47824532648878e-6
SYT13,1.04210630862603e-6
YIPF2,7.60420085464134e-7
TMEM168,7.60420085464134e-7
YIPF1,7.60420085464134e-7
N4BP3,8.00796352146225e-7
SMAGP,1.05465722031592e-6
SAYSD1,8.42120084030291e-7
CHIC1,4.81065328503867e-7
TMEM198,3.41445055535048e-6
SPERT,3.55646794178489e-7
ARRDC2,4.90934657008359e-7
ERMAP,3.38867041776337e-7
NAA38,2.74102014550928e-5
TMEM135,2.81202174738616e-6
KLHL40,3.19945921488649e-6
MURC,4.35258781984929e-6
FBXL22,2.89590584294036e-6
IGFN1,2.44656301470219e-6
POC5,1.8154577007908e-6
CCHCR1,5.64716332008738e-6
KIAA1731,5.22658310875263e-6
PTOV1,1.1871529178667e-6
RHPN2,6.53328641327706e-7
TSTD1,2.55597746755212e-7
GSDMA,5.41311372032413e-7
NMRAL1,3.18856328569775e-7
SAP25,1.03377981609432e-6
ANKRD34B,2.0816571891864e-7
MYADML2,1.98081481353723e-7
RCCD1,1.87589629225322e-7
HN1L,2.50848211039886e-7
ZAR1L,1.44907137104076e-7
C11orf93,1.44907137104076e-7
VWA9,1.44907137104076e-7
EHBP1,1.87589629225322e-7
BTBD10,8.52060549630327e-6
MKLN1,3.38298484220164e-7
WDR26,3.49246684560482e-7
TMUB1,4.02421028810129e-7
TPRG1,1.44907137104076e-7
FAM185A,1.44907137104076e-7
KBTBD13,6.61095958401723e-7
FAM193B,4.54740398285627e-7
DDIT4L,5.65994501497426e-7
ANKRD37,2.0816571891864e-7
TTI2,7.45909154131849e-7
ANKRD6,3.38912763439948e-5
MPP4,5.96722220947793e-6
DPH2,1.93034407243951e-5
AKNAD1,1.44907137104076e-7
PMFBP1,1.44907137104076e-7
LRRC37B,1.98081481353723e-7
SMEK1,2.64015658260294e-5
FBXO34,3.49246684560482e-7
DBNDD1,1.44907137104076e-7
HCFC1R1,3.49246684560482e-7
DPH1,1.94533634307287e-5
UBBP4,1.44907137104076e-7
ELL2,1.76773834605605e-5
NACAD,4.9450849071022e-7
KIAA0513,1.44907137104076e-7
PROSAPIP1,1.55787080449415e-6
CDC123,1.39760902023888e-6
WDR47,6.61317582832111e-7
C6orf47,1.44907137104076e-7
NBPF7,1.44907137104076e-7
PNMA6B,1.44907137104076e-7
CD99,1.2371131611304e-6
TPPP2,1.44907137104076e-7
RASSF7,8.73349731502315e-7
CCDC67,4.27380931457441e-5
ADIG,9.13086592064811e-6
KLKP1,2.0816571891864e-7
HSPB3,1.07818343247159e-6
HEPACAM,2.05554131697556e-6
KIAA0753,5.91874384014203e-7
VMAC,1.44907137104076e-7
TRIM16L,1.44907137104076e-7
EML3,5.44724652658707e-7
NBPF1,1.44907137104076e-7
NBPF20,1.44907137104076e-7
NBPF8,1.44907137104076e-7
NBPF9,1.44907137104076e-7
TDRG1,2.61500067277481e-7
TMEM259,1.98081481353723e-7
C12orf68,1.44907137104076e-7
LBH,4.54802269261198e-6
C1QTNF9B-AS1,1.44907137104076e-7
BCORL1,1.58507744802694e-6
CLLU1,1.44907137104076e-7
SMEK2,2.67438907136617e-5
TBCEL,2.40713878875565e-7
C1orf170,6.78813826476038e-6
NBPF16,1.44907137104076e-7
CEP85L,5.91874384014203e-7
KANK4,1.44907137104076e-7
NBPF12,1.44907137104076e-7
STPG1,4.93879344195841e-7
NBPF14,1.44907137104076e-7
ATF7IP2,1.28035449546131e-6
IRAK1BP1,2.21262953784241e-6
NBPF6,1.44907137104076e-7
FAM208B,3.49246684560482e-7
C10orf112,3.32760456211804e-5
MEDAG,2.44135416242242e-6
TPGS2,5.44724652658707e-7
KCTD11,2.3939768496706e-5
SPECC1L,2.53696744851732e-5
ANKRD34A,1.44907137104076e-7
RGS7BP,8.71960635401323e-7
GNN,1.44907137104076e-7
C16orf46,3.49246684560482e-7
FBXO38,2.0816571891864e-7
CEMP1,1.44907137104076e-7
SPAG17,3.30192484752758e-6
KLHL24,1.75561312346871e-6
ANKRD12,3.49246684560482e-7
HEPN1,1.44907137104076e-7
EML6,5.44724652658707e-7
C15orf39,1.44907137104076e-7
FAM101A,2.40713878875565e-7
KCTD20,1.3349382824661e-6
FILIP1,2.40713878875565e-7
ZAR1,2.61500067277481e-7
NBPF11,1.44907137104076e-7
SAPCD2,4.30647867548376e-7
EVC2,3.13760787240703e-6
GLCCI1,1.44907137104076e-7
RTTN,3.54703770230223e-6
FAM131B,3.49246684560482e-7
NBPF5P,1.44907137104076e-7
C15orf55,2.0816571891864e-7
CCDC125,1.44907137104076e-7
LRRC49,5.44724652658707e-7
FAM114A1,1.44907137104076e-7
STH,2.0816571891864e-7
KLHDC8B,1.44907137104076e-7
FAM19A2,1.44907137104076e-7
CADM2,1.44895259474345e-5
LRRC18,1.44907137104076e-7
FBXL16,1.44907137104076e-7
NBPF15,1.44907137104076e-7
KLHDC1,1.44907137104076e-7
UBL4B,1.44907137104076e-7
CEP112,1.98329122231488e-5
C7orf53,1.98081481353723e-7
CCDC89,2.0816571891864e-7
FAM71D,3.49246684560482e-7
C20orf203,1.44907137104076e-7
TP53I13,2.28913361109388e-7
LRRC16B,1.44907137104076e-7
C3orf20,1.98081481353723e-7
RCBTB1,1.47313711425845e-6
ST13P5,1.44907137104076e-7
STXBP6,1.44610406007296e-5
SPANXE,2.0816571891864e-7
GSDMB,1.44907137104076e-7
FANK1,3.49246684560482e-7
ACTL9,2.40713878875565e-7
IFI44,7.26301830951018e-7
MCOLN3,1.01840928403777e-5
ACTRT1,2.40713878875565e-7
BCAS4,1.44907137104076e-7
ACTRT2,2.40713878875565e-7
EPS8L3,1.44907137104076e-7
UBTD2,1.44907137104076e-7
TNFAIP8L1,4.46796065420277e-6
TEKT4,1.53609268750125e-6
MBD3L1,1.21754327385741e-6
ASB10,9.10782652337732e-7
BAALC,1.56757749469657e-7
MAFIP,1.25626196472406e-6
FRAT1,5.89139217819578e-7
TEKT1,7.58167888129592e-7
UPRT,5.45718784795494e-5
ARMC5,1.44907137104076e-7
SDCCAG3,1.44907137104076e-7
LRRC45,5.91874384014203e-7
HSPBAP1,1.44907137104076e-7
NRBF2,1.78841427818039e-6
CCDC104,2.46996484192256e-7
LTV1,3.49246684560482e-7
PRR11,3.53402010163324e-7
FEM1C,6.61095958401723e-7
HYLS1,6.71972268904863e-7
TEKT5,7.58167888129592e-7
NBPF4,1.44907137104076e-7
C20orf112,3.49246684560482e-7
TTC25,1.44907137104076e-7
C8orf37,2.39821046788606e-7
PLIN4,1.24228958716558e-6
NACC1,3.0776179422483e-6
C12orf57,1.44907137104076e-7
PDCD2L,2.73671787762404e-7
MARVELD1,4.79049533943037e-7
IER2,1.44907137104076e-7
LRRC1,1.56757749469657e-7
C7orf49,1.44907137104076e-7
CDCA7,1.45755051119676e-6
SPANXD,2.0816571891864e-7
BEX2,7.73712385307265e-7
PBOV1,2.0816571891864e-7
LRRC48,1.44907137104076e-7
NBPF3,1.44907137104076e-7
WDR13,3.49246684560482e-7
MAGEH1,4.30620762381277e-7
C1orf198,1.44907137104076e-7
DEF6,4.54163390196016e-7
ACTL8,6.13874734238632e-7
ARMC7,2.0816571891864e-7
ASB8,8.47524070523169e-7
AAMDC,3.65254392835158e-6
ROPN1,2.0816571891864e-7
EPG5,3.22681488496115e-5
PALMD,2.61525832598729e-6
NXT2,2.73666652784783e-6
RPRM,1.17893403596364e-6
FAIM,8.40664350059479e-7
BEX4,2.0816571891864e-7
ASB6,8.47524070523169e-7
HYPK,2.0816571891864e-7
ETAA1,1.44907137104076e-7
PLEK2,5.53278069995327e-6
ACTR10,8.25538178017013e-6
C9orf78,3.49246684560482e-7
THYN1,4.30647867548376e-7
GSKIP,1.44907137104076e-7
WRAP73,5.91874384014203e-7
C11orf21,1.44907137104076e-7
TEKT2,1.48578701561689e-5
TP53TG3,2.0816571891864e-7
SSUH2,1.44907137104076e-7
CEP170B,5.44724652658707e-7
URB2,3.28650192567968e-6
LEMD2,2.18773507660631e-5
FAM169A,2.20767712537855e-6
PDCD7,1.85597191917812e-5
RNASEH2C,1.93339897408468e-5
PMS2P5,8.22675559450906e-6
PMS2L2,8.22675559450906e-6
POM121B,4.59585294708922e-6
NPIP,4.83508176423182e-6
AKIRIN1,8.77701588597212e-7
C2orf42,8.77701588597212e-7
SUN3,2.96444347742579e-5
MLIP,1.47701781703124e-6
FAM118B,1.75327473635785e-6
PYHIN1,1.02630823330785e-6
PRPF40B,1.63525261650832e-6
WDR27,3.3734834096221e-7
KIAA0195,3.90522685211857e-7
C8orf44,3.3734834096221e-7
C11orf49,3.3734834096221e-7
SYCP2L,3.3734834096221e-7
FAM222B,3.3734834096221e-7
C19orf47,3.3734834096221e-7
VWA5A,3.3734834096221e-7
C1orf114,3.3734834096221e-7
BTBD8,3.3734834096221e-7
SEL1L3,3.90522685211857e-7
PWWP2B,3.3734834096221e-7
CCDC174,3.3734834096221e-7
CXorf67,3.3734834096221e-7
LINC00346,3.3734834096221e-7
FAM9B,3.3734834096221e-7
SMCR8,3.3734834096221e-7
GINS3,9.77244424905842e-7
PAK1IP1,1.67315846910384e-6
GID8,3.89579758525494e-7
SAGE1,3.3734834096221e-7
C2CD4B,1.14707955043059e-6
TMA16,4.18749523950104e-7
YPEL3,4.18749523950104e-7
FMR1NB,4.71923868199751e-7
YPEL4,4.18749523950104e-7
YPEL2,4.18749523950104e-7
MRO,4.18749523950104e-7
KATNBL1,4.18749523950104e-7
VCX3B,4.18749523950104e-7
VCX3A,8.72219589461592e-7
RSL24D1,9.72567861909981e-7
RSBN1,1.96267375320368e-7
RSBN1L,1.96267375320368e-7
TMEM89,2.49441719570015e-7
NAP1L6,4.58802071819895e-6
FRG2C,1.96267375320368e-7
C2orf70,1.96267375320368e-7
VGLL3,1.02188147249605e-6
CCNJL,1.96267375320368e-7
C3orf17,6.0839038138052e-6
HOXB-AS5,1.96267375320368e-7
ANKRD32,6.17391433185345e-7
SKIDA1,1.96267375320368e-7
FAM120B,1.1200654756862e-6
SESN3,6.1666094461686e-6
BTBD7,6.8596863646201e-6
NEMF,1.43887978709373e-6
YPEL1,1.96267375320368e-7
MSL3P1,1.38941564666558e-6
STAG3L1,1.96267375320368e-7
STAG3L2,1.96267375320368e-7
STAG3L3,1.96267375320368e-7
MAGEA10,1.96267375320368e-7
C1orf61,1.96267375320368e-7
VGLL4,1.02188147249605e-6
ATXN8,1.96267375320368e-7
ESRG,1.96267375320368e-7
C10orf137,1.02188147249605e-6
INO80D,1.71774634571992e-6
CXorf61,2.80273599325679e-7
FAM209B,2.49441719570015e-7
SPECC1,3.6119569641576e-7
BRMS1L,1.12043299183033e-6
C6orf10,2.49441719570015e-7
CCNJ,1.96267375320368e-7
ARMC12,1.96267375320368e-7
FRG2,1.96267375320368e-7
SUMO4,2.62532414425522e-6
TCEAL6,1.02188147249605e-6
FAM166A,1.96267375320368e-7
FAM53A,1.96267375320368e-7
TMEM53,2.49441719570015e-7
MORN3,1.96267375320368e-7
FAM205A,2.49441719570015e-7
FAM214B,1.96267375320368e-7
DET1,1.96267375320368e-7
FAM220A,1.96267375320368e-7
TMCO2,2.49441719570015e-7
PRPF39,9.22125796813576e-7
NFE4,1.02188147249605e-6
MUSTN1,1.96267375320368e-7
C1orf174,1.96267375320368e-7
TCEAL8,1.02188147249605e-6
FAM71A,1.96267375320368e-7
C7orf61,1.96267375320368e-7
FAM9C,1.96267375320368e-7
CLASRP,9.22125796813576e-7
MYCT1,1.96267375320368e-7
TSPYL6,4.58802071819895e-6
C2CD4A,1.96267375320368e-7
FAM71B,1.96267375320368e-7
FNDC8,1.96267375320368e-7
MIPOL1,1.96267375320368e-7
C16orf78,1.96267375320368e-7
DNAJC9,3.8451085989698e-6
TCEAL3,1.02188147249605e-6
EID2B,1.55550022454493e-6
PRAC,1.96267375320368e-7
TEX37,1.96267375320368e-7
