gene,logFC
ARHGAP19-SLIT1,0.18200464450060252
ARHGAP20,-0.704866097947746
ARHGAP21,1.620530155656076
ARHGAP22,0.5766835905986928
ARHGAP23,0.1790594703458769
ARHGAP24,0.7616752066099773
ARHGAP25,2.265599791609406
ARHGAP26,0.854288320666197
ARHGAP27,1.0862716151674385
ARHGAP28,-0.1730707128907733
ARHGAP29,-0.9662441348282409
ARHGAP30,2.6169184965790446
ARHGAP31,1.0440965204949189
ARHGAP32,-0.9387167099993206
ARHGAP33,-0.3953578576482612
ARHGAP35,-0.810417636647149
ARHGAP39,0.02713546769432317
ARHGAP4,0.9871129675763674
ARHGAP42,-0.19757388679507798
ARHGAP44,0.019883639351738633
ARHGAP45,2.3812800257193163
ARHGAP5,-1.4706373341177557
ARHGAP5-AS1,-0.17706489140006268
ARHGAP6,0.7419779790088867
ARHGAP8|PRR5-ARHGAP8,1.6947798716073357
ARHGAP9,2.4180857610074775
ARHGDIA,0.43449515759571683
ARHGDIB,2.7828944537062337
ARHGDIG,0.09995552201462822
ARHGEF1,0.5887732940123035
ARHGEF10,0.5969798256298243
ARHGEF10L,-1.3112967115608074
ARHGEF11,-0.07629133349976752
ARHGEF12,-1.4366428061189058
ARHGEF15,0.13228536008341074
ARHGEF16,0.07370160145328121
ARHGEF17,0.1143013847897449
ARHGEF18,1.1654942996118909
ARHGEF19,0.04042681650049415
ARHGEF2,1.503751455254809
ARHGEF25,0.07350306648627612
ARHGEF26,-2.453516178429142
ARHGEF28,-0.206697601563564
ARHGEF3,2.0280370297877566
ARHGEF37,-0.6001394039399504
ARHGEF38,-0.24119268084106116
ARHGEF39,0.6282041699897166
ARHGEF4,-0.3642729590221518
ARHGEF40,-0.5422884803265331
ARHGEF5,-0.044714153871176145
ARHGEF6,2.045397122550124
ARHGEF7,-0.29024239180979444
ARHGEF7-AS1|LOC101060553,0.19986436990833925
ARHGEF9,0.3237599909234344
ARID1A,0.2845500430474111
ARID1B,-0.24904563025617577
ARID2,0.43095914127642926
ARID3A,0.20171839802069655
ARID3B,0.5268111752207754
ARID4A,-0.66358436706838
ARID4B,1.009303951135762
ARID5A,0.4822252159094851
ARID5B,1.5020492929428955
ARIH1,0.5648200582371793
ARIH2,-0.4148396697896173
ARL1,-0.8812604274916019
ARL10,-0.29718948741919177
ARL13B,-0.7895825080788376
ARL14,1.1420911718284898
ARL14EP,-0.016304310599654127
ARL15,-0.19417880818046565
ARL16,-0.018417181263672335
ARL17A,-0.5151380882691771
ARL17B|NBR2|ARL17A,-0.11110451476515665
ARL2-SNX15|ARL2,0.7189624690676618
ARL2BP,0.3066318937675439
ARL3,0.26597529321129265
ARL4A,0.2740813512766721
ARL4C,4.235383358791333
ARL4D,-2.027134993898717
ARL5A,0.4749993023142036
ARL5B,-0.5096242317704273
ARL5C,-0.1395717346341401
ARL6,-0.1801962835720403
ARL6IP1,-0.3127773195779064
ARL6IP4,-0.5062795736812629
ARL6IP5,1.5400616696082006
ARL6IP6,-0.46166403909791864
ARL8A,-0.3103726681645761
ARL8B,0.27510088355424267
ARL9,0.4637269532225291
ARMC1,-0.2908551172693918
ARMC10,-1.013218994638015
ARMC12,0.08643316356516309
ARMC5,-0.7092828036483925
ARMC6,-0.6979641209414873
ARMC7,-0.1844299634840785
ARMC8,-0.3639094636802728
ARMC9,0.6545968016953336
ARMCX1,1.0940500676480807
ARMCX2,0.44823802994869544
ARMCX3,0.6148968671444904
ARMCX4,-0.5528909503357253
ARMCX5,-1.182530574593539
ARMCX5-GPRASP2,-0.9695354486451032
ARMCX6,1.6048759666865926
ARMT1,-0.9897782950735645
ARNT,-0.6090494993799452
ARNT2,0.7787622011676893
ARNTL,-1.1743436227486446
ARNTL2,-0.14633061577825426
ARPC1A,-0.6749274594289904
ARPC1B,1.8375902608944414
ARPC2,1.5527801907239165
ARPC3,1.0688817206424157
ARPC4,0.6790055977253647
ARPC4-TTLL3|TTLL3,0.6790748073244511
ARPC4|ARPC4-TTLL3,0.030627058748047095
ARPC5,1.3278593697256518
ARPC5L,-0.07912515032926061
ARPIN,0.5630035598895993
ARPP19,0.23922185750455272
ARPP21,-0.31434461711342887
ARR3,-0.20940170618802845
ARRB1,1.4737741784633098
ARRB2,1.076120810875159
ARRDC1,-0.2604209728764409
ARRDC1-AS1,-0.33176305424093777
ARRDC2,1.0633623070695009
ARRDC3,-0.8099237613436778
ARRDC3-AS1,-0.005376411370250327
ARRDC4,-0.06721094680956272
ARSA,0.3669251664226724
ARSB,0.7026331468702326
ARSD,-1.5453956063258294
ARSE,-2.7143434370023134
ARSF,-0.6067710808415937
ARSG,0.6287470794746385
ARSI,0.006299380112398036
ARSJ,0.15399314408142661
ARSK,-0.6618386858734993
ART1,-0.08974037371009265
ART4,0.17737255288211015
ARTN,0.2788414187667425
ARV1,-0.8102840161249895
ARVCF,-0.1808699165515325
AS3MT|BORCS7-ASMT,-1.7673255784493822
ASAH1,1.7351859729390735
ASAP1,1.4687505506974077
ASAP1-IT1,1.2516779692101823
ASAP1-IT2,0.8360232444056879
ASAP2,0.08203703480782455
ASAP3,-1.069062462134377
ASB1,0.5051532540906605
ASB10,0.1532056484837281
ASB12,0.09771046189941315
ASB13,-0.38256671699405875
ASB14,-0.15864017443858056
ASB15,-0.2511608638691951
ASB16,0.044879676411361286
ASB16-AS1,-0.11305585093463826
ASB2,0.6858470073899515
ASB3|GPR75-ASB3,-0.1766904795506253
ASB4,-0.5499344045048888
ASB6,-0.2209060332203999
ASB7,-0.2838834840961144
ASB8,-0.454021442696769
ASB9,0.04987027118729968
ASCC1,0.1419307082457913
ASCC2,-0.5639683578112601
ASCC3,-1.0804801831366222
ASCL1,-0.4119400454821759
ASCL2,0.4439517949656279
ASF1A,-0.33346515166315444
ASF1B,0.42529315466498585
ASGR1,-3.05206594691537
ASGR2,-2.5431347184456117
ASH1L,0.42799240039316544
ASH1L-AS1,0.43236348442208683
ASH2L,-0.04370118204696751
ASIC1,-0.008418666335065302
ASIC2,-0.4763210690419137
ASIC4,-0.18024440036270936
ASIP,-0.16521383536260595
ASL,-2.253030563230463
ASMT,-0.21676348268752918
ASMTL,0.409980543085689
ASMTL-AS1,0.4537437219914702
ASNA1,0.35222535543763783
ASNS,2.2626366560779947
ASNSD1,-0.23139066595666388
ASPA,0.13856034973966072
ASPDH,-0.4736340535435889
ASPG,-1.0981680533837295
ASPH,-0.5875556339080001
ASPHD1,0.4865279517563233
ASPHD2,2.5436694887702394
ASPM,3.4185007840920254
ASPN,1.2232846945366969
ASPRV1,-0.004639177966394957
ASPSCR1,-0.4683577573103802
ASRGL1,0.35812663709461057
ASTE1,-0.24038268538534105
ASTN2,-0.18719781512073105
ASXL1,0.8150320129977017
ASXL2,0.6037815627716264
ASXL3,-0.6919647458609735
ATAD1,-0.36067075003176585
ATAD2,0.5763038921560694
ATAD2B,-0.21987194159002296
ATAD3A,-0.01664410634313136
ATAD3A|ATAD3B|ATAD3C,-0.3954142182200376
ATAD3B,-0.18384278934575235
ATAD3B|ATAD3A,-0.33972007869566195
ATAD3C,-0.49502414505651865
ATAD5,0.6705672191304917
ATAT1,-0.2624434930093863
ATCAY,-0.007349764552898823
ATE1,-0.4559375045008938
ATF1,-0.995315161830256
ATF2,-0.4856143361120016
ATF3,-0.9601548709831992
ATF4,-0.17105794328691507
ATF5,-3.1780253027247154
ATF5|MIR4751,-3.3239557913632187
ATF6,0.33920815634604545
ATF6B,0.5778777471695316
ATF7,-0.26000251716080885
ATF7IP,0.7639392868284052
ATF7IP2,-1.7488550452894256
ATG10,0.20039878740312375
ATG101,-0.42268493247541783
ATG12,-0.7409579694655545
ATG13,0.03474053545518877
ATG14,0.3396071452891398
ATG16L1,-0.7297921163548564
ATG16L2,1.2297553685838176
ATG2A,-0.59676427740359
ATG2B,-1.8848214385149602
ATG3,0.48684948152479096
ATG4A,-0.7098201284073195
ATG4B,0.1775978482552136
ATG4C,-0.3329317308794609
ATG4D,0.33128776701571006
ATG5,-0.7720441620381563
ATG7,1.076269907778561
ATG9A,-0.4320853481880556
ATG9B,-0.14409289522561777
ATIC,0.2632611625309226
ATL1,0.8828303834523781
ATL2,-1.3315461304394245
ATL3,-0.29438024335531904
ATM,1.0897415760867357
ATMIN,-0.6387207490281398
ATN1,-0.14574234858493038
ATOH1,0.23262047654936177
ATOH7,-0.8619752385798545
ATOH8,-1.2909051035296761
ATOX1,0.15707495313795838
ATP10A,0.7376847871745383
ATP10B,0.04613616636363986
ATP10D,0.24083311748577182
ATP11A,-0.41223472069529915
ATP11A-AS1,-0.27147478861572216
ATP11B,0.8011205697337049
ATP11C,-0.5460053273281104
ATP12A,-0.3022962464337836
ATP13A1,0.5841257034758235
ATP13A2,0.5639465111754692
ATP13A3,0.7777955383499444
ATP13A4,0.021906892203795134
ATP1A1,0.37307170441847315
ATP1A1-AS1,-0.33354103920126527
ATP1A2,-0.20207614224415674
ATP1A3,-0.256078946754893
ATP1B1,1.2218285119420151
ATP1B2,-0.41791238533355335
ATP1B3,1.8099443267990358
ATP23,-0.5861626929932264
ATP2A1,-0.07308657958861292
ATP2A1-AS1,0.3291448685605757
ATP2A2,-1.1343233102882118
ATP2A3,1.7112986456665615
ATP2B1,1.2339850967731747
ATP2B1-AS1,1.3044460451335964
ATP2B2,-3.974594785414607
ATP2B3,-0.1307129063414673
ATP2B4,0.23860830964222937
ATP2C1,0.33282685623933594
ATP2C2,0.16465683464822803
ATP4A,0.05660760032013913
ATP4B,-0.06962670669537199
ATP5A1,0.15794346804950085
ATP5B,0.3420918239187289
ATP5C1,-0.2752854117384912
ATP5D,0.4392049245142276
ATP5EP2|SLMO2-ATP5E|ATP5E,0.9720866950457359
ATP5F1,-0.024290495340262692
ATP5G1,0.5191969087903652
ATP5G2,0.7724555320329919
ATP5G3,-1.0824167478274032
ATP5H,0.44615019618483537
ATP5I,0.8079586461239728
ATP5J,-0.32040169183360656
ATP5J2|ATP5J2-PTCD1,0.2319459859371279
ATP5L,0.5244652292693952
ATP5L2|ATP5L,0.5568306968012782
ATP5O,0.626040308695006
ATP5S,-0.6186864169136848
ATP5SL,0.1038972552875722
ATP6AP1,0.4180185089242513
ATP6AP1L,-0.05918013344359367
ATP6AP2,0.8045425315930418
ATP6V0A1,-0.18179071570704763
ATP6V0A2,0.32979445533535273
ATP6V0B,0.03783148034626517
ATP6V0C,0.5821537117904741
ATP6V0CP3|ATP6V0C,0.4614432520714676
ATP6V0D1,0.48037398378210644
ATP6V0D2,-0.13029529715800067
ATP6V0E1,0.3688270272117607
ATP6V0E2,-0.6084397096086894
ATP6V0E2-AS1,0.007314435138835876
ATP6V1A,-0.49133274985305964
ATP6V1B1,-0.2604443267578651
ATP6V1B2,0.6578883460298022
ATP6V1C1,0.49286644267315155
ATP6V1C2,-0.308253159487021
ATP6V1D,0.06482368959758555
ATP6V1E1,0.6624335354955285
ATP6V1E2,-0.3330651266896609
ATP6V1F,1.222844020874276
ATP6V1G1,-0.4982045990541799
ATP6V1G2,0.35746609588513817
ATP6V1G2-DDX39B|DDX39B,0.3891865747339168
ATP6V1G3,0.1343361095506303
ATP6V1H,1.0358925651998603
ATP7A,0.9442397431444577
ATP7B,-2.6152169491180457
ATP8A1,1.249013078919408
ATP8B1,-0.8840788306035828
ATP8B2,0.3150052535326136
ATP8B3,0.3724268027136761
ATP8B4,1.0399445498269855
ATP9A,-0.6241209009322247
ATP9B,0.4352118814145435
ATPAF1,-0.9850943133335793
ATPAF2,-0.21695960272655576
ATPIF1,-0.44972704337530284
ATR,-0.4205068664666037
ATRAID,0.8223759827558018
ATRIP,0.14339859774868105
ATRN,-1.2848539890163242
ATRNL1,0.35575821616300163
ATRX,1.3214275630222145
ATXN1,1.1211312694676137
ATXN10,-0.5047542045340192
ATXN1L,-0.3147872708343289
ATXN2,-0.5767326320676722
ATXN2L,-0.2927856158514173
ATXN3,0.5943360698258183
ATXN7,-0.2522811217070799
ATXN7L1,-1.1639352931749565
ATXN7L2,-0.03666345154026159
ATXN7L3,-0.13241949737042757
ATXN7L3B,0.8532077235431929
ATXN8OS,-0.19883334951053355
AUH,-0.8997059988363484
AUNIP,0.19179449276023677
AUP1,-0.37217750764189494
AURKA,2.9379587211249927
AURKAIP1,-0.5641016186568042
AURKB,0.44024327972580235
AURKC,0.42484785929132207
AUTS2,-1.3555081839713539
AVEN,-0.12922218544013717
AVIL,0.3943096661629845
AVL9,0.1156093790951505
AVP,-0.12867950394604263
AVPI1,0.5431731162720652
AVPR1A,-6.649646569767902
AVPR1B,-0.21505739204146457
AVPR2,-0.5174469788094396
AXIN2,0.09464378610088937
AXL,2.2467240011709424
AZGP1,-5.156153366896131
AZGP1|AZGP1P1,-4.863141362147777
AZGP1P1,-0.33880804485891186
AZI2,-0.8429830259510972
AZIN1,-0.916830051072467
AZIN2,-0.022588915915724705
AZU1,0.05006832539428533
B2M,0.5900202448917276
B3GALNT1,0.8314248116340609
B3GALNT2,0.2567765812073635
B3GALT4,0.22984371263022474
B3GALT5-AS1,0.02418905638496754
B3GALT6,0.4576868471789833
B3GAT1,-0.7886844154036122
B3GAT3,-0.26182234989918624
B3GLCT,-0.6899355638778698
B3GNT2,-0.5527384290758232
B3GNT3,0.23460020277911547
B3GNT4,-0.022520707684794902
B3GNT5,1.2835402243714846
B3GNT6,-0.05626867746510962
B3GNT7,1.1475695843516802
B3GNT8,0.08051262325408734
B3GNT9,0.427299152628437
B3GNTL1,0.9440096551537093
B4GALNT1,0.3115108169729804
B4GALNT2,0.14591047367826135
B4GALNT3,-0.24420028448792588
B4GALNT4,-0.2174786206924319
B4GALT1,-0.3974169617417581
B4GALT2,-0.2201489101010429
B4GALT3,0.16104758880545655
B4GALT4,-0.34684524635762043
B4GALT5,-0.7938943005885829
B4GALT6,-0.27478678526342376
B4GALT7,-0.5404980201880012
B4GAT1,-0.6438885812671475
B9D1,0.2053906613108408
B9D2,-0.32199300369226214
BAALC,-0.27644359375777516
BAALC-AS2,-0.17379238201707567
BAAT,-2.4150611972114566
BABAM1,0.37238087769356254
BACE1,-0.7125047102680396
BACE2,2.1068491841495325
BACH1,0.24394627938002802
BACH2,-0.8834517823081807
BAD,-0.293101618202353
BAG1,0.43274882920712576
BAG2,-0.47002456933864323
BAG3,-0.12821323657397596
BAG4,-0.7328029311756215
BAG5,0.30425394521276683
BAG6,0.24984327282678662
BAGE3|KMT2C|BAGE5|BAGE2|BAGE4,-0.7853647387862053
BAHCC1,-0.7195060612939487
BAHD1,-0.5215033367391563
BAIAP2,-1.0850104622226568
BAIAP2-AS1,-0.3851371597546685
BAIAP2L1,-0.5773014571214969
BAIAP2L2,-0.3802263557184592
BAIAP3,0.022766235321394095
BAK1,0.9353286744155874
BAMBI,-0.05621204458798463
BANCR,-0.34498067207049604
BANF1,0.43998441630941176
BANK1,1.0661771409757403
BANP,0.3612325136619693
BAP1,-0.8449028770509356
BARD1,0.9623984966076463
BARHL1,-0.14797550711229931
BARX1,-0.14219682060999658
BARX2,0.27387429819231573
BASP1,2.809913426792408
BATF,0.8603839100438204
BATF2,0.25400705416039676
BATF3,0.31624225243671006
BAX,0.6703256283693938
BAZ1A,0.8719068455432503
BAZ1B,0.05048550087578072
BAZ2A,0.2224232295862765
BAZ2B,-1.4040545993368114e-4
BBC3,-0.4129401186569923
BBIP1,-0.8904354424777808
BBOF1,0.12353299674691152
BBOX1,-0.9994811349929816
BBS1,-0.07161814518044911
BBS10,-0.6678096381786982
BBS12,0.8092074731305836
BBS2,0.36603355017714445
BBS4,-0.23258482440217387
BBS5,0.13274644859110257
BBS7,0.3323865322271615
BBS9,-0.21927670567985855
BBX,0.5645524154753591
BCAM,-0.2410837724674279
BCAP29,-0.760974697714513
BCAP31,0.6118739741223819
BCAR1,-0.2808208048723902
BCAR3,-0.5711786989754922
BCAS2,-0.44900651192825164
BCAS3,0.04428410228637777
BCAS4,0.05948903276724925
BCAT1,2.837272684334117
BCAT2,-0.3708318494574003
BCCIP,-0.7629006046573225
BCDIN3D,-0.9513277640404212
BCDIN3D-AS1,-0.15340565932302377
BCHE,-3.4274008406407703
BCKDHA,-0.4759057232011799
BCKDHB,-2.038454228989379
BCKDK,0.1406399093944697
BCL10,-0.03338733608105455
BCL11A,0.651006809260844
BCL11B,2.8005094646844158
BCL2,1.8858940263067079
BCL2A1,0.7362278228374332
BCL2L1,0.45423336081732074
BCL2L10,-1.0756887575841316
BCL2L11,0.780772951118958
BCL2L12,-0.09357839194262015
BCL2L13,-0.8678024557283011
BCL2L14,0.37130828920724723
BCL2L15,0.2486930521371404
BCL2L2,-0.8645389879059147
BCL2L2-PABPN1|PABPN1,-0.23466173887530534
BCL3,-1.0517923404656562
BCL6,-0.3063632626553868
BCL6B,-0.2715920491361429
BCL7A,-0.24943981566926873
BCL7B,-0.24239199327535949
BCL7C,0.010447153624083666
BCL9,-0.22224569228657254
BCL9L,0.20551745139960675
BCLAF1,1.4355066990752432
BCO2,-2.8483309583664456
BCOR,0.5557850134910531
BCORL1,-0.3171766974632624
BCORP1,0.1172709337696807
BCR,-0.45750726113426116
BCRP2|BCR|BCRP3,-0.5179483633967509
BCRP3|BCR|BCRP2,-0.15602819097245557
BCS1L,0.026878498833426603
BDH1,-2.7436366149128224
BDH2,-1.5398350566387302
BDKRB1,0.07411557781784307
BDKRB2,0.518951747469623
BDNF,0.2973821396326517
BDP1,1.0162494447275099
BEAN1,0.31438503601667706
BECN1,0.23445577736999698
BEGAIN,0.1383478517165479
BEND3,-0.39071027578936046
BEND4,0.20159930030122544
BEND5,0.7228101855104498
BEND7,-1.2221330026514023
BEST1,0.515263997681667
BEST2,-0.2310336550520099
BEST3,0.05021924603343455
BET1,-1.1102983303098488
BET1L,-0.5888483666504506
BEX1,1.9101842214028875
BEX2,1.8336973854285479
BEX3,0.9659956706438733
BEX4,2.0902479077457077
BEX5,-0.21278013582739866
BFAR,0.32020309636511285
BFSP1,0.22204287856726437
BFSP2,0.11907403611852507
BGN,1.8159764321791436
BHLHB9,-0.29977045669631636
BHLHE22,-0.4773505834973
BHLHE40,-1.1762473715494113
BHLHE41,2.581269264595347
BHMT,-2.4081660235630213
BHMT2,-3.2974984740030955
BICC1,3.0563642823592367
BICD1,0.8009820299999919
BICD2,1.2560816578851466
BICDL1,0.24828301542042633
BICDL2,0.3183968675199359
BID,0.06228257049717507
BIK,0.44713603663947904
BIN1,-0.46803322834202815
BIN2,1.2277659488931105
BIN3,-0.04949040384636847
BIN3-IT1,-0.22023288844461808
BIRC2,0.08930445512386674
BIRC3,0.7137284564710793
BIRC5,1.9406238925811403
BIRC6,-0.690525348580232
BIRC7,-0.06686049841209762
BIVM,-0.7022267303466418
BIVM-ERCC5|BIVM,-0.8712456445548811
BLACAT1,0.25876187890981833
BLCAP,-0.45072807151054656
BLK,1.164755228783306
BLM,1.438670196013804
BLMH,0.2266746154192355
BLNK,-1.454669159564336
BLOC1S1-RDH5|RDH5,-0.8113347829183913
BLOC1S1|BLOC1S1-RDH5,0.44053684214291516
BLOC1S2,0.9548376696057549
BLOC1S3,-0.1400824971901368
BLOC1S4,0.12408847009839309
BLOC1S5|EEF1E1-BLOC1S5,0.5099180378717432
BLOC1S6,0.4461045713002499
BLVRA,2.3242572988892403
BLVRB,0.4746439130516583
BLZF1,-0.7738755462183285
BMF,2.0412195168833303
BMP1,0.6451779269320773
BMP15,0.14618317670786604
BMP2,0.9692003010346204
BMP2K,0.9253758863405965
BMP3,-0.5376539905333363
BMP4,-0.35552056933730436
BMP5,0.7617637599033917
BMP6,-0.18148980222899347
BMP7,-0.03536442869485234
BMP8A,-0.379729522747858
BMP8A|BMP8B,-0.0900044075513381
BMPER,0.6533771769887109
BMPR1A,-0.6442873883509326
BMPR1B,0.6927435796581377
BMPR2,0.43038205420929615
BMS1,-0.08321506049968254
BMS1P20,4.307901946427026
BMS1P5,-1.07788078497321
BMS1P6,0.04306934537156206
BMS1P6|TIMM23B,-0.960130655427536
BMT2,0.48141868313920166
BMX,0.03769936254717676
BNC2,0.4937170132564691
BNIP1,-0.4094140414223935
BNIP2,0.15713060611338137
BNIP3,-2.0616073598848423
BNIP3L,1.3112695926262496
BOC,0.22594479816686133
BOD1,-0.0907194641027412
BOD1L1,0.9535637263418694
BOK,-1.3886161899844158
BOLA1,-0.7329298903207199
BOLA2|BOLA2B,0.7784723179991101
BOLA3,0.8493172136943095
BOLA3-AS1,0.10016395706897374
BOLL,0.097055188124838307
BOP1,-0.17858987766875178
BORA,0.7143445916123353
BORCS5,-0.042847059516345945
BORCS6,-0.4471599700822851
BORCS7,-0.731007990336393
BORCS8,-0.20472193626591056
BORCS8-MEF2B|MEF2B,0.3469001559420269
BPGM,-0.5714818178774087
BPHL,-1.0801640976225764
BPI,-0.45001635167826026
BPIFA1,-0.030149576334708682
BPIFA2,-0.13082382828971512
BPIFA3,-0.025584083512470462
BPIFA4P,-0.14978736880382118
BPIFB1,-0.1371383208846343
BPIFB2,-0.0018214213822541952
BPNT1,-0.7352498743140135
BPTF,0.8253934918560795
BRAF,-0.12142208945558959
BRAP,0.3687392369911759
BRAT1,-0.005997279461965732
BRCA1,-1.4579062595790424
BRCC3,1.2153876360810743
BRD1,-0.3552828214268451
BRD2,0.7180850902369472
BRD3,-0.4775322911778155
BRD4,-0.779809547142847
BRD7,0.4215866868377389
BRD7P3,-0.46012396302924663
BRD8,0.5955523437944736
BRD9,0.001424375678774258
BRE,0.7579264852694044
BRE-AS1,0.0066528175495732325
BREA2,-0.29039988923549515
BRF1,-0.15472652113606358
BRF2,-0.11090073995806761
BRI3,0.4833581284219189
BRICD5,-0.18788141968014158
BRINP1,0.1310376382341241
BRINP2,0.05127313956209628
BRIP1,0.8195593752265058
BRIX1,-0.1935142352061269
BRK1,0.5422330246364092
BRMS1,0.097521074833246
BRMS1L,-0.5454788737482567
BROX,0.2508470524007703
BRPF3,-1.3452758257677826
BRSK2,0.2821210924788004
BRWD1,-0.4902072000412792
BRWD1-IT2,-0.23323202886698755
BRWD3,0.3989167511575473
BSDC1,-0.8213245266424358
BSG,0.8427013278433739
BSN-AS2,-0.2067975026598327
BSND,0.09720625470329863
BSPRY,1.0618205700670063
BST1,0.7791876637278559
BST2,0.053704002595425335
BTAF1,-0.40875558161292436
BTBD1,0.3870029445801319
BTBD10,0.2992378074941038
BTBD11,0.4929702929687044
BTBD16,-0.4860155491336428
BTBD17,-0.3721890991610319
BTBD3,-0.174245206033218
BTBD6,-0.30356815505663604
BTBD7,0.9377742387802984
BTBD9,-0.31158749131493074
BTD,-1.333558848695558
BTF3,0.2600228705538674
BTF3L4,-0.3815504837589473
BTG1,0.7341751320554479
BTG2,2.1521509957902745
BTG3,0.6184424689084874
BTG4,0.048679201488962355
BTK,1.7140784693366862
BTLA,0.6975877443713845
BTN1A1,-0.06709265156724283
BTN2A1,0.5612587359432338
BTN2A2,1.305178978559721
BTN3A1,1.1613200407348243
BTN3A2,1.5872554207975689
BTN3A3,1.529753762554213
BTN3A3|BTN3A2,1.807373773288202
BTNL2,0.10330131951180219
BTNL3,-0.04392333021267985
BTNL8,0.07487613421807239
BTNL9,0.45234183422821456
BTRC,-0.6195473616160803
BUB1,2.604903352172207
BUB1B,2.98183413338723
BUB3,0.8155036689580201
BUD13,-0.15038207060326944
BUD31,0.026915001851696197
BVES,-0.18990549381703356
BYSL,0.21747003544457508
BZW1,-0.44097196289378565
BZW2,0.6327603111779702
C10orf10,-0.5782241160223652
C10orf11,0.40664092394773677
C10orf128,2.141154902556629
C10orf25,-0.8291443661534736
C10orf35,-0.4051539411381486
C10orf53,-0.008246276994118019
C10orf62,-0.19740531511272275
C10orf67,-0.07732436378175954
C10orf71,0.05252309486722642
C10orf71-AS1,-0.3383482512415023
C10orf76,0.34569275869500055
C10orf88,-0.2887498761093143
C10orf95,0.029024851071860067
C10orf99,0.13214982463748004
C11orf1,-0.857058844767857
C11orf16,-0.1553523906692255
C11orf21,-0.1399927028526093
C11orf24,-0.2613815812629594
C11orf42,-0.07137874493045196
C11orf45,0.9177203415119113
C11orf49,0.5208617252506207
C11orf52|HSPB2-C11orf52,-0.9059727974712906
C11orf53,-0.12029260075615854
C11orf54,-1.7672325189460618
C11orf57,-0.2596139395918009
C11orf58,-0.3172637565041937
C11orf63,0.5610672571958137
C11orf68,0.3410124869686821
C11orf71,-1.5991830900263833
C11orf74|LOC729930,0.14077936215562026
C11orf80,1.1123438160005785
C11orf84,0.20407399829035613
C11orf86,-0.2675657224796934
C11orf94,-0.11651055372223776
C11orf95,-0.37399347620442985
C11orf96,0.7010292597035279
C11orf97,-0.12678373836088402
C11orf98|LBHD1,0.1916114863289171
C12orf10,0.07138542819718005
C12orf29,-0.9742628247641151
C12orf4,0.3370020476278484
C12orf42,-0.1388776696784986
C12orf43,-0.42751723252394785
C12orf45,0.11326600837149
C12orf49,0.4056976955226003
C12orf54,-0.2327143608991045
C12orf57,0.05649698107900629
C12orf60,-0.3142284638302429
C12orf65,-0.3673554112582995
C12orf66,-0.7038209461312616
C12orf73,-0.43342520399687434
C12orf75,2.5063734343463655
C12orf76,-0.46170134568912224
C12orf80,0.11664413351149426
C14orf1,-1.6817198619258318
C14orf105,-2.004614507418851
C14orf119,0.4702423949833313
C14orf132,-0.9573455963423878
C14orf159,0.9415983616794977
C14orf166,0.4955756476628318
C14orf180,0.4045040227250992
C14orf2,0.34136655334484456
C14orf28,-2.2470324580388823
C14orf37,-0.30111009956348767
C14orf79,0.16611052045130514
C14orf80,0.09002621796224261
C14orf93,-0.02763027642708312
C15orf39,0.6357782239000346
C15orf40,-0.4667195510557693
C15orf41,-0.3372310144248351
C15orf49,0.15679696485567338
C15orf52,1.5197039701726744
C15orf57|MRPL42P5,0.8199924446561544
C15orf59,0.081471406197336
C15orf61,-0.006624246524745786
C15orf62,-0.48392659456446935
C15orf65,-0.05145707481830304
C16orf45,-0.7936446441722348
C16orf46,-1.244096119603336
